categoria_MLA,categoria_name,seller,state,city,grupo,cancellations_rate,claims_rate,delayed_handling_time_rate,avg_ticket
MLA1276,Deportes y Fitness,468484612,Buenos Aires,Ramos Mejía,relevancia alta-perfil medio,0.0,0.0094,0.0578,6491.4
MLA1276,Deportes y Fitness,58764965,Capital Federal,"Plaza Congreso, Nuñez ,Olivos y Palermo",relevancia alta-perfil medio,0.0018,0.0039,0.0133,7036.835
MLA1276,Deportes y Fitness,733988158,Capital Federal,Boedo,relevancia media-perfil medio,0.0017,0.006,0.0125,1095.1829268292684
MLA1276,Deportes y Fitness,469899507,Capital Federal,Villa Devoto,relevancia media-perfil medio,0.0062,0.0079,0.0128,3479.0431519699814
MLA1276,Deportes y Fitness,317697728,Buenos Aires,San Justo,relevancia alta-perfil alto,0.0,0.0,0.0,8490.0
MLA1276,Deportes y Fitness,168175742,Capital Federal,Buenos Aires,relevancia alta-perfil medio,0.005,0.0082,0.0053,12999.0
MLA1276,Deportes y Fitness,328382907,Corrientes,Paso de los Libres,relevancia alta-perfil alto,0.0,0.0,0.0,14500.0
MLA1276,Deportes y Fitness,57643649,Buenos Aires,FLORIDA,relevancia media-perfil medio,0.0018,0.0016,0.004,1674.735294117647
MLA1276,Deportes y Fitness,18778369,Buenos Aires,Berazategui,relevancia media-perfil medio,0.0117,0.008,0.0432,2655.25
MLA1276,Deportes y Fitness,235160212,Buenos Aires,Lomas de Zamora,relevancia media-perfil medio,0.0065,0.0037,0.0009,2785.6666666666665
MLA1276,Deportes y Fitness,328224676,Buenos Aires,Hurlingham,relevancia alta-perfil medio,0.003,0.0046,0.0036,4868.3877551020405
MLA1276,Deportes y Fitness,310649235,Buenos Aires,Olivos,relevancia alta-perfil medio,0.004,0.0153,0.0143,135999.66666666666
MLA1276,Deportes y Fitness,296391196,Buenos Aires,Villa Elisa,relevancia media-perfil alto,0.0,0.0,0.0029,3499.0
MLA1276,Deportes y Fitness,317973780,Capital Federal,Mataderos,relevancia alta-perfil medio,0.009,0.018,0.1442,41194.85858585859
MLA1276,Deportes y Fitness,137286529,Capital Federal,Chacarita,relevancia media-perfil medio,0.0,0.0048,0.017,2318.181818181818
MLA1276,Deportes y Fitness,856714,Capital Federal,VILLA DEVOTO,relevancia alta-perfil alto,0.0,0.0,0.0041,10800.0
MLA1276,Deportes y Fitness,243242924,Capital Federal,Balvanera,relevancia media-perfil medio,0.0008,0.005,0.0119,1823.3333333333333
MLA1276,Deportes y Fitness,63751550,Buenos Aires,Villa Adelina,relevancia media-perfil medio,0.0,0.0043,0.014,1929.0
MLA1276,Deportes y Fitness,443515496,Capital Federal,Villa Urquiza,relevancia media-perfil alto,0.0,0.0028,0.0,1605.5
MLA1276,Deportes y Fitness,192638446,Capital Federal,Villa Devoto,relevancia alta-perfil alto,0.0,0.0,0.0,7963.0
MLA1276,Deportes y Fitness,146085098,Buenos Aires,Villa Martelli,relevancia media-perfil medio,0.0043,0.0,0.0034,1400.0
MLA1276,Deportes y Fitness,1180033,Capital Federal,Caba,relevancia alta-perfil medio,0.0054,0.0119,0.0023,14500.0
MLA1276,Deportes y Fitness,1039400336,Capital Federal,Palermo,relevancia alta-perfil alto,0.0,0.0,0.12,43999.0
MLA1276,Deportes y Fitness,66970378,Buenos Aires,Banfield,relevancia alta-perfil alto,0.0,0.0,0.0,19165.505617977527
MLA1276,Deportes y Fitness,229217184,Capital Federal,Almagro,relevancia media-perfil medio,0.0024,0.0113,0.0134,1489.5
MLA1276,Deportes y Fitness,18354684,Buenos Aires,MARTINEZ,relevancia alta-perfil medio,0.0022,0.0035,0.0009,9590.0
MLA1276,Deportes y Fitness,214977889,Capital Federal,Belgrano,relevancia alta-perfil medio,0.0172,0.015,0.0286,8999.0
MLA1276,Deportes y Fitness,35363879,Capital Federal,Villa Urquiza,relevancia alta-perfil medio,0.0168,0.0051,0.0055,6299.0
MLA1276,Deportes y Fitness,170893036,Capital Federal,Flores,relevancia media-perfil medio,0.0066,0.0039,0.002,1935.0
MLA1276,Deportes y Fitness,128473809,Capital Federal,Villa Crespo,relevancia alta-perfil alto,0.0,0.0,0.0,10360.0
MLA1276,Deportes y Fitness,84538542,Capital Federal,Balvanera,relevancia alta-perfil medio,0.0,0.001,0.0041,4720.0
MLA1276,Deportes y Fitness,572446857,Capital Federal,Balvanera,relevancia alta-perfil alto,0.0,0.0,0.1067,6400.0
MLA1276,Deportes y Fitness,572311965,Buenos Aires,Caseros,relevancia alta-perfil alto,0.0,0.0,0.0125,6800.0
MLA1276,Deportes y Fitness,376960486,Capital Federal,Villa Pueyrredón,relevancia alta-perfil medio,0.0,0.0026,0.0072,3823.0
MLA1276,Deportes y Fitness,250997939,Capital Federal,Palermo,relevancia media-perfil alto,0.0,0.0074,0.0,3100.0
MLA1276,Deportes y Fitness,268188525,Capital Federal,Caballito,relevancia media-perfil medio,0.004,0.0036,0.0029,340.0
MLA1276,Deportes y Fitness,179174199,Capital Federal,Almagro,relevancia media-perfil medio,0.0034,0.0076,0.017,1785.3333333333333
MLA1276,Deportes y Fitness,96120485,Buenos Aires,Rafael Calzada,relevancia media-perfil medio,0.0007,0.0031,0.0073,1800.0
MLA1276,Deportes y Fitness,63656578,Buenos Aires,Lanús,relevancia media-perfil medio,0.007,0.0052,0.0018,2290.0
MLA1276,Deportes y Fitness,211711473,Capital Federal,Mataderos,relevancia media-perfil medio,0.0017,0.0,0.0027,3090.0
MLA1276,Deportes y Fitness,575912303,Capital Federal,Lugano,relevancia alta-perfil medio,0.0,0.0095,0.0381,3799.0
MLA1276,Deportes y Fitness,85376866,Buenos Aires,San Justo,relevancia media-perfil alto,0.0,0.0,0.0046,1200.0
MLA1276,Deportes y Fitness,147630742,Capital Federal,Belgrano,relevancia media-perfil medio,0.0035,0.0028,0.0729,800.0
MLA1276,Deportes y Fitness,466221444,Capital Federal,San Cristóbal,relevancia alta-perfil medio,0.0,0.0068,0.0114,8303.82
MLA1276,Deportes y Fitness,207334233,Buenos Aires,Morón,relevancia alta-perfil medio,0.0055,0.0058,0.03,5609.746506986028
MLA1276,Deportes y Fitness,231218197,Capital Federal,Villa Lugano,relevancia media-perfil medio,0.0,0.0036,0.0038,1459.1333333333334
MLA1276,Deportes y Fitness,65328441,Capital Federal,Colegiales,relevancia media-perfil alto,0.0,0.0,0.0,1560.0
MLA1276,Deportes y Fitness,708012064,Buenos Aires,Piñeyro,relevancia media-perfil alto,0.0,0.0,0.0163,2200.0
MLA1276,Deportes y Fitness,751533962,Capital Federal,Villa Pueyrredón,relevancia media-perfil alto,0.0,0.0,0.0061,2350.0
MLA1276,Deportes y Fitness,291124504,Buenos Aires,San Isidro (Martinez),relevancia alta-perfil medio,0.0,0.007,0.0015,4295.0
MLA1276,Deportes y Fitness,77664032,Buenos Aires,Florida,relevancia alta-perfil medio,0.0015,0.006,0.0078,8621.862290862291
MLA1276,Deportes y Fitness,177425998,Buenos Aires,Mar del Plata,relevancia alta-perfil medio,0.0092,0.0109,0.0849,13591.631578947368
MLA1276,Deportes y Fitness,494160891,Capital Federal,Villa Crespo,relevancia media-perfil medio,0.0048,0.0048,0.0131,3050.0
MLA1276,Deportes y Fitness,45810060,Capital Federal,Ciudad Autonoma de Buenos Aires,relevancia media-perfil medio,0.0024,0.0061,0.0013,1940.680303030303
MLA1276,Deportes y Fitness,29064030,Capital Federal,Balvanera,relevancia media-perfil medio,0.0005,0.0076,0.0308,2420.0
MLA1276,Deportes y Fitness,2100260,Buenos Aires,Lomas de Zamora,relevancia alta-perfil medio,0.0,0.0067,0.0067,38234.69553805774
MLA1276,Deportes y Fitness,94482470,Mendoza,Godoy Cruz,relevancia alta-perfil medio,0.0,0.0055,0.0171,5350.0
MLA1276,Deportes y Fitness,78005328,Capital Federal,Recoleta,relevancia alta-perfil medio,0.0,0.017,0.0548,50176.66727272728
MLA1276,Deportes y Fitness,786857414,Buenos Aires,Nordelta,relevancia alta-perfil alto,0.0,0.0,0.0,9024.05
MLA1276,Deportes y Fitness,297069889,Buenos Aires,Hurlingham,relevancia media-perfil medio,0.0,0.008,0.0097,1299.0
MLA1276,Deportes y Fitness,113434430,Buenos Aires,Llavallol,relevancia alta-perfil alto,0.0,0.0113,0.0,29999.0
MLA1276,Deportes y Fitness,249838367,Buenos Aires,9 de Julio,relevancia media-perfil alto,0.0,0.0,0.0,
MLA1276,Deportes y Fitness,263173214,Buenos Aires,VILLA ROSA,relevancia media-perfil medio,0.0024,0.0141,0.0419,3144.97
MLA1276,Deportes y Fitness,630080302,Córdoba,Capital Nueva Cordoba,relevancia media-perfil alto,0.0,0.0,0.0,1890.5
MLA1276,Deportes y Fitness,458249531,Buenos Aires,Llavallol,relevancia alta-perfil alto,0.0,0.0,0.0,4000.0
MLA1276,Deportes y Fitness,303516925,Buenos Aires,Lomas de Zamora,relevancia alta-perfil alto,0.0,0.0097,0.0,28999.0
MLA1276,Deportes y Fitness,463891062,Buenos Aires,Lanús,relevancia alta-perfil medio,0.0054,0.0108,0.0664,6829.163636363636
MLA1276,Deportes y Fitness,260375088,Buenos Aires,Lomas Del Mirador,relevancia media-perfil medio,0.0078,0.0084,0.0077,2370.0
MLA1276,Deportes y Fitness,129150518,Misiones,Puerto Iguazú,relevancia alta-perfil alto,0.0,0.0,0.0,19250.0
MLA1276,Deportes y Fitness,282899001,Buenos Aires,El Palomar,relevancia alta-perfil medio,0.0026,0.008,0.0131,12274.073076923078
MLA1276,Deportes y Fitness,208480531,Santa Fe,Venado Tuerto,relevancia alta-perfil alto,0.0,0.0,0.088,5113.0
MLA1276,Deportes y Fitness,576150449,Buenos Aires,San Isidro,relevancia alta-perfil medio,0.0046,0.0065,0.0,7275.515320334262
MLA1276,Deportes y Fitness,94038695,Buenos Aires,Caseros,relevancia alta-perfil alto,0.0,0.0,0.0,71137.45019920319
MLA1276,Deportes y Fitness,172035945,Buenos Aires,Mar del Plata,relevancia alta-perfil alto,0.0,0.0,0.0,23500.0
MLA1276,Deportes y Fitness,122937384,Buenos Aires,Ezpeleta,relevancia alta-perfil medio,0.0,0.0047,0.0044,28998.0
MLA1276,Deportes y Fitness,615412336,Capital Federal,Ciudad Autonoma de Buenos Aires,relevancia alta-perfil medio,0.0,0.0051,0.0477,16800.0
MLA1276,Deportes y Fitness,418874931,Buenos Aires,Bahía Blanca,relevancia alta-perfil medio,0.0,0.0301,0.024,6050.0
MLA1276,Deportes y Fitness,91406604,Córdoba,Córdoba,relevancia alta-perfil medio,0.0,0.0131,0.0023,65262.9
MLA1276,Deportes y Fitness,137447463,Santa Fe,Gálvez,relevancia alta-perfil alto,0.0,0.0,0.1492,11800.0
MLA1276,Deportes y Fitness,146455645,Capital Federal,Villa Urquiza,relevancia alta-perfil alto,0.0,0.0,0.0185,41401.0
MLA1276,Deportes y Fitness,351673928,Buenos Aires,Longchamps,relevancia alta-perfil medio,0.0135,0.0038,0.0,11695.0
MLA1276,Deportes y Fitness,27031655,Capital Federal,Villa Crespo,relevancia media-perfil medio,0.0006,0.0069,0.0076,2303.030135891287
MLA1276,Deportes y Fitness,19012407,Buenos Aires,Lanus Oeste,relevancia alta-perfil alto,0.0,0.0,0.0,15999.97
MLA1276,Deportes y Fitness,235324510,Buenos Aires,Ramos Mejía,relevancia media-perfil medio,0.0,0.0081,0.0978,1960.0
MLA1276,Deportes y Fitness,79160026,Buenos Aires,Martínez,relevancia media-perfil medio,0.0011,0.0083,0.0367,2024.5
MLA1276,Deportes y Fitness,203398151,Buenos Aires,Bahía Blanca,relevancia alta-perfil medio,0.0014,0.0033,0.0318,12816.5
MLA1276,Deportes y Fitness,610656901,Capital Federal,San Nicolás,relevancia alta-perfil medio,0.0038,0.0127,0.0299,5858.07
MLA1276,Deportes y Fitness,662932610,Capital Federal,Belgrano,relevancia media-perfil alto,0.0,0.0,0.0399,2990.0
MLA1276,Deportes y Fitness,360204955,Buenos Aires,Martínez,relevancia alta-perfil alto,0.0,0.0,0.0037,3645.0
MLA1276,Deportes y Fitness,628362995,Capital Federal,Belgrano R,relevancia alta-perfil alto,0.0,0.0,0.0,5650.0
MLA1276,Deportes y Fitness,113254731,Capital Federal,Flores,relevancia media-perfil medio,0.0061,0.0142,0.0063,1890.0
MLA1276,Deportes y Fitness,95226631,Buenos Aires,Garin,relevancia alta-perfil alto,0.0,0.0,0.0,73290.0
MLA1276,Deportes y Fitness,20123350,Capital Federal,Palermo,relevancia alta-perfil medio,0.0062,0.0055,0.0058,3517.54
MLA1276,Deportes y Fitness,315979483,Buenos Aires,Isidro Casanova,relevancia media-perfil alto,0.0,0.0,0.0141,1002.0
MLA1276,Deportes y Fitness,351892125,Córdoba,Villa María,relevancia media-perfil alto,0.0,0.0,0.0352,1799.0
MLA1276,Deportes y Fitness,181916466,Buenos Aires,Lanús,relevancia alta-perfil medio,0.0,0.0156,0.0418,10290.0
MLA1276,Deportes y Fitness,241548776,Capital Federal,Caballito,relevancia alta-perfil alto,0.0,0.0,0.0592,3800.0
MLA1276,Deportes y Fitness,49073003,Buenos Aires,Ezpeleta,relevancia alta-perfil alto,0.0,0.0,0.0387,5399.0
MLA1276,Deportes y Fitness,82742092,Capital Federal,Ciudad Autónoma de Buenos Aires,relevancia media-perfil alto,0.0,0.0,0.0,1292.7
MLA1276,Deportes y Fitness,724388079,Buenos Aires,Mar del Plata,relevancia alta-perfil alto,0.0,0.0,0.038,5490.0
MLA1276,Deportes y Fitness,205422967,Capital Federal,Villa Pueyrredón,relevancia media-perfil medio,0.0011,0.0045,0.011,2754.88524590164
MLA1276,Deportes y Fitness,559225846,Buenos Aires,Piñeyro,relevancia alta-perfil alto,0.0,0.0,0.0026,5263.0
MLA1276,Deportes y Fitness,58563902,Buenos Aires,Boulogne,relevancia alta-perfil alto,0.0,0.003,0.0,5380.0
MLA1276,Deportes y Fitness,18191376,Buenos Aires,Quilmes,relevancia alta-perfil medio,0.0,0.0147,0.0153,29499.0
MLA1276,Deportes y Fitness,4033005,Buenos Aires,Ciudadela,relevancia alta-perfil medio,0.0,0.0046,0.001,5990.0
MLA1276,Deportes y Fitness,127419465,Buenos Aires,Tandil,relevancia media-perfil medio,0.0,0.0053,0.0057,2364.0
MLA1276,Deportes y Fitness,78541029,Buenos Aires,Ramos Mejía,relevancia alta-perfil medio,0.0022,0.0134,0.0036,6805.916666666667
MLA1276,Deportes y Fitness,204978609,Buenos Aires,San Justo,relevancia media-perfil medio,0.0057,0.0085,0.1235,659.0
MLA1276,Deportes y Fitness,200026685,Capital Federal,Flores,relevancia media-perfil alto,0.0,0.0,0.0135,1560.0
MLA1276,Deportes y Fitness,81134795,Capital Federal,Almagro,relevancia media-perfil medio,0.0044,0.0049,0.0417,2047.8054054054053
MLA1276,Deportes y Fitness,228004764,Buenos Aires,JOSE MARMOL,relevancia alta-perfil medio,0.0,0.0044,0.0107,9405.0
MLA1276,Deportes y Fitness,26500346,Capital Federal,"San Nicolás, Microcentro",relevancia media-perfil medio,0.0,0.0044,0.0037,2490.0
MLA1276,Deportes y Fitness,526168066,Buenos Aires,Troncos Del Talar,relevancia alta-perfil alto,0.0,0.0,0.0106,11399.05
MLA1276,Deportes y Fitness,179897963,Capital Federal,Villa Crespo,relevancia media-perfil medio,0.0029,0.0129,0.0182,1490.0
MLA1276,Deportes y Fitness,21308690,Capital Federal,San Nicolás,relevancia alta-perfil medio,0.0022,0.0108,0.0068,6745.9
MLA1276,Deportes y Fitness,65041583,Buenos Aires,Villa Dominico,relevancia media-perfil medio,0.0,0.0109,0.0157,2869.0
MLA1276,Deportes y Fitness,82708417,Buenos Aires,Tres Arroyos,relevancia alta-perfil alto,0.0,0.0,0.1363,20999.0
MLA1276,Deportes y Fitness,18083101,Capital Federal,SOLDATI,relevancia alta-perfil medio,0.0016,0.0065,0.0143,6999.0
MLA1276,Deportes y Fitness,51884174,Capital Federal,Villa Luro,relevancia alta-perfil alto,0.0,0.0,0.0039,69400.0
MLA1276,Deportes y Fitness,58063497,Buenos Aires,Villa Ballester,relevancia media-perfil alto,0.0,0.0,0.0,1982.3666666666663
MLA1276,Deportes y Fitness,755504542,Capital Federal,Ciudad Autónoma de Buenos Aires,relevancia media-perfil medio,0.0,0.0061,0.0148,2706.126154594069
MLA1276,Deportes y Fitness,54130982,Capital Federal,Recoleta,relevancia alta-perfil medio,0.0047,0.0055,0.0637,11170.0
MLA1276,Deportes y Fitness,730847111,Buenos Aires,Chacabuco,relevancia alta-perfil medio,0.0,0.0129,0.0492,8970.0
MLA1276,Deportes y Fitness,231710216,Capital Federal,CABA,relevancia media-perfil medio,0.0,0.0037,0.0878,3500.0
MLA1276,Deportes y Fitness,73796980,Capital Federal,Caballito,relevancia alta-perfil medio,0.0052,0.0167,0.0466,4075.046875
MLA1276,Deportes y Fitness,247394518,Río Negro,General Roca,relevancia media-perfil medio,0.0,0.0151,0.0018,3000.0
MLA1276,Deportes y Fitness,161964988,Córdoba,Canals,relevancia alta-perfil medio,0.0052,0.0043,0.0184,12998.0
MLA1276,Deportes y Fitness,82542553,Capital Federal,Once,relevancia media-perfil medio,0.0,0.008,0.0119,3456.0
MLA1276,Deportes y Fitness,83774866,Capital Federal,CABA,relevancia alta-perfil medio,0.0079,0.0052,0.0028,6200.0
MLA1276,Deportes y Fitness,58681209,Buenos Aires,San Martin,relevancia media-perfil medio,0.0013,0.0016,0.0242,2390.96
MLA1276,Deportes y Fitness,25029221,Buenos Aires,Martín Coronado,relevancia media-perfil alto,0.0,0.0,0.0108,2490.0
MLA1276,Deportes y Fitness,152867840,Capital Federal,Palermo,relevancia media-perfil medio,0.0032,0.0088,0.0046,1794.080909090909
MLA1276,Deportes y Fitness,36969635,Capital Federal,CABA,relevancia alta-perfil medio,0.0071,0.0074,0.0393,23160.0
MLA1276,Deportes y Fitness,70722820,Buenos Aires,GRAL SAN MARTÍN,relevancia media-perfil alto,0.0,0.0,0.014,1550.0
MLA1276,Deportes y Fitness,446781758,Buenos Aires,Caseros,relevancia alta-perfil medio,0.0,0.0194,0.1478,4599.0
MLA1276,Deportes y Fitness,555028139,Capital Federal,Belgrano,relevancia media-perfil alto,0.0,0.003,0.0,1998.0
MLA1276,Deportes y Fitness,74273702,Mendoza,Guaymallén,relevancia alta-perfil medio,0.0,0.0046,0.0366,68000.0
MLA1276,Deportes y Fitness,59117077,Capital Federal,Parque Chas,relevancia media-perfil medio,0.0,0.0024,0.0466,799.99
MLA1276,Deportes y Fitness,163035634,Buenos Aires,Ciudadela,relevancia alta-perfil medio,0.0041,0.0096,0.0887,5490.0
MLA1276,Deportes y Fitness,42478463,Buenos Aires,Ramos Mejía,relevancia alta-perfil alto,0.0,0.0,0.0421,20999.0
MLA1276,Deportes y Fitness,561157617,Buenos Aires,Olivos,relevancia alta-perfil alto,0.0,0.0,0.0837,5690.0
MLA1276,Deportes y Fitness,76220107,Buenos Aires,Martinez,relevancia alta-perfil alto,0.0,0.0104,0.0,8639.7
MLA1276,Deportes y Fitness,94537770,Capital Federal,Almagro,relevancia alta-perfil medio,0.0,0.0027,0.0008,6200.0
MLA1276,Deportes y Fitness,375650582,Capital Federal,Versailles,relevancia alta-perfil alto,0.0,0.0,0.0813,3680.0
MLA1276,Deportes y Fitness,574237667,Buenos Aires,Bella Vista,relevancia alta-perfil medio,0.0046,0.004,0.0047,5259.033333333334
MLA1276,Deportes y Fitness,548415433,Buenos Aires,Florida,relevancia media-perfil medio,0.0021,0.0113,0.0563,
MLA1276,Deportes y Fitness,61478431,Buenos Aires,San Justo,relevancia alta-perfil alto,0.0,0.0,0.0,29685.0
MLA1276,Deportes y Fitness,146374410,Buenos Aires,Martínez,relevancia alta-perfil medio,0.0052,0.0114,0.0935,7499.0
MLA1276,Deportes y Fitness,32852511,Buenos Aires,Villa Rosa,relevancia alta-perfil medio,0.0042,0.0135,0.0697,3917.84
MLA1276,Deportes y Fitness,488406147,Buenos Aires,La Plata,relevancia media-perfil medio,0.0024,0.0058,0.0061,
MLA1276,Deportes y Fitness,220791443,Buenos Aires,Gerli,relevancia alta-perfil medio,0.0005,0.0016,0.0036,4336.0
MLA1276,Deportes y Fitness,220102085,La Pampa,Santa Rosa,relevancia alta-perfil medio,0.0072,0.0072,0.038,17699.0
MLA1276,Deportes y Fitness,216066558,Santa Fe,Rosario,relevancia alta-perfil alto,0.0,0.0,0.003,3759.65
MLA1276,Deportes y Fitness,51328026,Capital Federal,Monte Castro,relevancia media-perfil medio,0.0123,0.0114,0.017,1382.0
MLA1276,Deportes y Fitness,291754027,Córdoba,Córdoba,relevancia media-perfil medio,0.003,0.008,0.0033,1990.0
MLA5726,Electrodomésticos y Aires Ac.,132422133,Buenos Aires,La Tablada,relevancia alta-perfil alto,0.0,0.0096,0.0,113676.57432775242
MLA5726,Electrodomésticos y Aires Ac.,115809238,Buenos Aires,Villa Progreso,relevancia alta-perfil alto,0.0,0.0,0.0,29199.0
MLA5726,Electrodomésticos y Aires Ac.,291805560,Santa Fe,Alvear,relevancia alta-perfil medio,0.0,0.0133,0.0484,56054.87557603687
MLA5726,Electrodomésticos y Aires Ac.,394109866,Capital Federal,Chacarita,relevancia media-perfil medio,0.0002,0.0069,0.0062,1347.3445333546986
MLA5726,Electrodomésticos y Aires Ac.,41617028,Capital Federal,Villa Devoto,relevancia alta-perfil medio,0.0,0.0103,0.0076,45103.14218009479
MLA5726,Electrodomésticos y Aires Ac.,74904376,Buenos Aires,Mar del Plata,relevancia alta-perfil medio,0.0,0.0091,0.0112,5864.737779808132
MLA5726,Electrodomésticos y Aires Ac.,7851432,Buenos Aires,Ramos Mejía,relevancia alta-perfil alto,0.0,0.0,0.0,34289.41428571429
MLA5726,Electrodomésticos y Aires Ac.,162570715,Buenos Aires,Mercedes,relevancia alta-perfil alto,0.0,0.0,0.0,27940.0
MLA5726,Electrodomésticos y Aires Ac.,610528434,Buenos Aires,Ituzaingó,relevancia media-perfil medio,0.0041,0.0119,0.0358,2323.0
MLA5726,Electrodomésticos y Aires Ac.,176221205,Buenos Aires,San Isidro,relevancia media-perfil medio,0.0083,0.0059,0.0,
MLA5726,Electrodomésticos y Aires Ac.,553830422,Capital Federal,Caballito,relevancia alta-perfil medio,0.0,0.0092,0.0144,5030.655848861284
MLA5726,Electrodomésticos y Aires Ac.,230379131,Buenos Aires,La Plata,relevancia alta-perfil medio,0.0085,0.0165,0.0774,42776.03186768859
